Status,Address,distance,acessibility,S/A,Price,For Tax Year,Gross Taxes,Sold Date,Days On Market,Age,Area,Total Bedrooms,Total Baths,Lot Sz (Sq.Ft.),Floor Area -Grand Total,Original Price,List Price,Driveway Finish,Floor Area - Unfinished,GST Incl,Foundation,Floor Area Fin - Basement,Zoning,Parking Places - Covered,# Rms,No. Floor Levels,Frontage - Feet,Depth,Type,,,Public Remarks
S,16387 GLENMOOR COURT,,,F23,"$978,000 ",2019,"$3,771.59 ",7/8/20,2,33,North Surrey,4,3,"5,057.00","2,123","$988,000 ","$988,000 ",Concrete,0,,Concrete Perimeter,0,SF,2,10,2,0,,House/Single Family,,,"Beautiful, well loved, 2 storey home in an ideal location in FRASER HEIGHTS. Nestled on a quite cul-desac, this 4 bedroom and 3 bathroom home has many upgrades: Granite countertops in the kitchen and bathrooms, updated cabinets, SS appliances, laminate flooring all throughout, high efficient furnace, garage door opener, new interior paint and many more! Relax in the mornings in your beautiful east facing backyard. Good sized double garage with long driveway can fit up to 6 cars total. Nearby schools include: Fraser Wood/Fraser Heights. Enjoy the many trails around the neighborhood. Trails include access to 104 avenue - 2 minute walk to the nearest BUS stop. 3 different parks within 8 minute walk! DON'T MISS OUT.  "
S,9878 149 STREET,,,F27,"$979,900 ",2019,"$3,560.74 ",9/3/20,30,37,North Surrey,4,3,"8,446.00","2,153","$979,900 ","$979,900 ",,0,,Concrete Slab,0,SFR,1,12,2,25.92,Irreg,House/Single Family,,,"One of a kind fabulous 2 story home located in the Guildford area; move-in ready, lots of room for all your toys. Features included a custom-built kitchen, large island, S.S appl, pots lights, custom California shutters, crown molding, pantry, laminate flooring in bedrooms, engineered flooring on main, granite counter-tops, Elec F/P & Wood F/P, painted in neutral colors, air exchanger. Den on the main W â€œclosetâ€"
S,12631 113B AVENUE,,,F21,"$980,000 ",2019,"$3,789.50 ",6/27/20,5,31,North Surrey,7,4,"7,320.00","3,912","$988,888 ","$988,888 ",Concrete,0,,Concrete Perimeter,0,RF,2,20,2,60,122,House/Single Family,,,"Beautiful custom built 7 bedroom & 4 bathroom home, the perfect place for a growing family. This house has 4 bedrooms and 2 bathrooms upstairs, large living room with fireplace. Good size family room with a natural gas fire place plus a separate dining room. Oak cabinets in kitchen, nook area leads to the rear covered deck, enjoy mountain views from privacy of the backyard. There is a bedroom and full bathroom on ground floor for the owners use. Extra large Rec room, laundry room plus additional storage, 2 car garage and ample extra parking for other vehicles. Recent updates to two bedroom suite. Crawl space is huge. Within walking distance to Scott Road Skytrain station, and the newly built North Surrey ice and sports complex. Shopping very close by."
S,12570 96A AVENUE,,,F25,"$980,000 ",2019,"$4,441.28 ",6/6/20,5,57,North Surrey,5,3,"8,052.00","2,320","$989,999 ","$989,999 ",,0,,Concrete Slab,0,RF,4,14,2,66,122,House/Single Family,,,"Nicely Renovated 2 story home. Two full washrooms upstairs including separate laundry on the Main Floor. A large Media room downstairs which can make the legal suite into 2 room even 3 bedroom suite to add to the current one bedroom suite (with separate laundry). Detached triple garage off back lane was rented for $500 for car storage, would be a great shop or for a home business. Potential rent from suite and garage $1900. Great location and family friendly neighbourhood."
S,9819 158A STREET,,,F27,"$980,000 ",2019,"$4,248.28 ",9/21/20,7,34,North Surrey,5,3,"7,111.00","2,042","$899,000 ","$899,000 ",,0,,Concrete Perimeter,933,RES,,12,2,59,120,House/Single Family,,,"Corner lot in Guildford! This home features a bright and open floor plan as well as 2 wood burning fireplaces! Close to all major amenities as well as transit, shopping, restaurants and all levels of schools.  Large fenced yard is perfect for children and pets and is private and secluded.  This is a great neighbourhood. There is a 2 bedroom mortgage helper as well!! Book your private viewing today."
S,11154 152 STREET,,,F23,"$980,000 ",2019,"$4,271.94 ",8/29/20,11,32,North Surrey,6,4,"7,680.00","2,231","$978,800 ","$978,800 ",,0,,Concrete Perimeter,0,SFD,,12,2,59,131,House/Single Family,,,"Welcome to Fraser Heights' most affordable family home! This beautiful 7 bedrooms 4 plus bathrooms home sits on a big lot over 7680 sqft. It offers three bedrooms two bathrooms plus an office on the ground level. Huge covered deck off the kitchen provides an endless outdoor entertainment experience. The three bedroom unauthorized suite on the ground level is a big bonus. It is walking out to the private backyard. Big open kitchen, living room area, two bedrooms and two full bathrooms. Easy access to shopping, parks, recreation, transit and all that Fraser Heights has to offer! Open house cancelled!"
S,16336 108A AVENUE,,,F23,"$980,000 ",2019,"$4,075.10 ",8/19/20,91,29,North Surrey,3,2,"7,314.00","1,653","$1,069,900 ","$999,900 ",Aggregate,0,,Concrete Perimeter,0,SINGF,2,8,1,66,118x57x119,House/Single Family,,,"This superb rancher is in pristine condition on a fantastic south backing lot in a quiet , private cul de sac in exciting Pineridge Estates. The many features include a high efficiency furnace and newer hotwater tank, a full ensuite, raised oak kitchen cabs in an island kitchen,a roof replacement, an oversized patio with a hard cover awning, a new fence, a great floor plan with three large bedrooms, 2 gas fireplaces and tons more.This well maintained home has terrific landscaping and the oversize lot allows for RV parking. Check out the super street appeal and call today! Hurry!"
S,14085 113A AVENUE,,,F22,"$980,000 ",2019,"$3,246.98 ",11/30/20,31,57,North Surrey,5,2,"7,838.00","2,507","$999,000 ","$999,000 ",,0,,Concrete Perimeter,0,RF,2,14,2,50,157,House/Single Family,,,"Relax on your beautiful huge deck, enjoy the mountain views and birds singing! This well-cared home has many upgrades - kitchen with quartz counters, undermount sink, backsplash, Built in oven, ceramic stovetop, flooring, windows, furnace, hot water tank, air conditioning, cedar deck incl. stairs & railing, roof, siding, gutters, soffits, downspouts & more. Double garage became workshop but easy to return to garage. 2 Bedroom a great mortgage helper or beneficial for an extended family. Large lot with lane access, tons of parking front & back for your cars, RV, boat. Beautifully landscaped. Close to schools & transportation."
S,11168 ELLENDALE DRIVE,,,F22,"$980,000 ",2020,"$3,423.97 ",11/4/20,7,83,North Surrey,4,2,"21,214.00","1,574","$997,000 ","$997,000 ",,148,,Concrete Perimeter,0,RF,2,10,2,0,,House/Single Family,,,"RARELY AVAILABLE 21,000+SF parcel with two road frontage in family friendly Bolivar Heights! This charming 4 bed, 2 bath split level home is move-in ready and can be suited. Situated on a tranquil park-like setting overlooking a greenbelt and surrounded by privacy, the options and potential are plentiful: Reside, build, or subdivide. The home features elegant original details combined with modern upgrades throughout, including a new hot water tank. Lot will accommodate a luxurious 7000SF dream home with triple car garage. This truly unique residence is centrally located near Guildford Mall & Recreation Centre, City Centre, supermarkets, restaurants, multiple highways, and is steps away from public transit and all schools of all levels."
S,9726 131 STREET,,,F25,"$980,000 ",2019,"$3,373.52 ",8/25/20,8,42,North Surrey,5,4,"7,436.00","2,199","$960,000 ","$960,000 ",,0,,Concrete Perimeter,0,SFD,,12,2,60,124,House/Single Family,,,"Beautiful home with upgrades on big 7436 SF lot in Cedar Hill A new window, window coverings and upstairs.Total 6 bedrooms, 3 full baths,1 half bath, back lane, quiet street. Very convenient for shopping, transportation and services. Home has a backyard with large West facing sundeck and lots of room for RV parking from the lane. Near school, bus stop and all other amenities. All measurements are approximate, buyer or buyer agent to verify if important. Build your dream house later on a big lot. Book your private viewing today."
S,10916 142 STREET,,,F22,"$980,000 ",2020,"$3,289.36 ",11/30/20,4,33,North Surrey,4,3,"7,853.00","2,018","$949,900 ","$949,900 ",Concrete,0,,Concrete Perimeter,852,RF,2,10,2,59,132',House/Single Family,,,"Very clean one owner basement home on  corner lot.  Features double garage, 2 gas fireplaces and a  floor to ceiling real stone fireplace. Large driveway with R.V. Parking.  Updated master ensuite including new  plumbing, tile & vanity. Newer roof. Storage shed, fully fenced yard fenced, 28'x15' backyard concrete patio makes this home a winner. Small right of way, see site survey . View the video and floorplans and call today. Covid rules in effect, mandatory masks, gloves Covid disclosure filled out."
S,11750 100 AVENUE,,,F24,"$984,000 ",2019,"$3,410.56 ",8/18/20,14,31,North Surrey,5,3,"8,100.00","2,342","$999,999 ","$999,999 ",,0,,Concrete Block,865,RF,2,11,3,54,150,House/Single Family,,,"Welcome to your Royal Heights Palace. Split level basement entry home with an open concept floor plan featuring 3 bedrooms & 2 full bathrooms on main floor. Private patio facing North with mountainous Fraser River views, private custom built BBQ patio area, the perfect property for hosting friends and family. Property includes 9 ft ceilings with separate entry accessible bachelor pad studio downstairs plus 1 bedroom. EV charger built in for your Tesla or any other Electric vehicle. Minutes from the Scott Road Skytrain station, Pattulo Bridge, South Fraser Perimeter Way, shopping, schools, and so much more. By Appointment Only."
S,14366 109 AVENUE,,,F22,"$985,000 ",2019,"$4,307.08 ",7/9/20,2,29,North Surrey,6,3,"7,612.00","2,918","$1,050,000 ","$1,050,000 ",,0,,Concrete Perimeter,0,RF,3,18,2,20.72,IRR,House/Single Family,,,"Enjoy comfortable living in this clean, well cared for, good sized 3-bedroom home on a 7612 sq. ft lot with a private back yard backing on to Bonacord creek. Rarely available hot water heat with built in air conditioning,  2 laundries.  A large 3-bedroom ground level unauthorized mortgage helper or 2-bedroom with seperate alarm and home office plus a walk-in tub suitable for seniors.  Gas fireplaces up and down all on a 3 foot crawl space. Wired workshop and solarium are not included in total square footage. Good central location close  to Invergarry and Hawthorn parks, schools,(inc. Surrey Traditional) bike trails, transit, bridges,Hwy 1, malls and stores. "
S,12507 96A AVENUE,,,F25,"$985,000 ",2019,"$4,079.61 ",9/7/20,5,57,North Surrey,4,2,"7,368.00","1,837","$995,494 ","$995,494 ",,0,,Concrete Perimeter,700,RF,,8,2,61.4,120.77,House/Single Family,,,"This is the one! A very well maintained home with renovation done in 2014. Including new kitchen with Quartz countertops and maple cabinets, tiles, flooring, new windows and exterior doors. Great open layout with 3 bedrooms and 1 bath upstairs and a legal 1 bedroom suite downstairs. The best part about this home is it sits on a 3 road corner, YES you read that right, 3 including a backlane, which is very rare. Live in and wait or start planning to build a 4300 sqft house or the potential of a 3 storey on this amazing level lot. This won't last! School catchment are Ceder Hills Elementarty & LA Matheson Secondary."
S,9750 128 STREET,,,F25,"$985,000 ",2019,"$4,440.52 ",10/5/20,5,64,North Surrey,6,2,"8,075.00","2,320","$999,900 ","$999,900 ",Asphalt,0,,Concrete Perimeter,0,SFD,2,12,2,64,126.17,House/Single Family,,,"Solid 6 bed and 2 bath house in the heart of Surrey.A perfect home for First time home buyers, Investors and Builders. Upstairs features 3 good size rooms , 1 bath, kitchen with gas range stove with separate laundry. Massive deck which is freshly painted. Downstairs comes with 3 bed,1 den ,1 bath and kitchen. Lots of parking at the front and back. Detached garage . Some recent renos include roof, windows, paint... Open House Sunday, Oct 4 from 2-5 PM"
S,11508 140 STREET,,,F22,"$985,000 ",2019,"$4,130.72 ",7/4/20,19,60,North Surrey,6,3,"10,158.00","2,544","$994,900 ","$994,900 ",,0,,Concrete Perimeter,"1,260",RF,0,14,2,61.84,164.5,House/Single Family,,,"Located in the heart of Bolivar Heights. Home features 6 bed/3 bath and 2544 sq feet of living space with a 10,158 square foot lot. Main home has a large kitchen, livingroom, dining room plus a flex space that can be used as a home office, gym or study area. Features laminate flooring throughout, new front door and new appliances in the kitchen with a gas stove. Basement has potential for over $2300 of rental income! New laminate flooring throughout the downstairs, newer kitchen and freshly painted. Exterior features Huge East facing deck, Large well maintained back yard, freshly painted exterior trim, newer Low E Vinyl windows, 15yr old roof, gorgeous front yard and tons of parking. Central location close to to shopping and Hwy. Call for a private viewing today! This home is a must see."
S,9882 130 STREET,,,F25,"$985,000 ",2019,"$3,423.97 ",8/23/20,6,59,North Surrey,5,2,"7,596.00","2,110","$969,000 ","$969,000 ",,0,,Concrete Perimeter,0,RF,,12,2,62,121,House/Single Family,,,"Well maintained 2 level home in a great location in Cedar Hills. Upstairs includes 3 bedrooms and 1 bathroom, downstairs includes a 2 bedroom suite which is a great mortgage helper. This 2100 sqft home sits on a 7600 sqft rectangular lot. Close to schools, shopping and transit. First showings at Open house Saturday August 22 and Sunday August 23 from 2pm to 4pm."
S,10990 ORIOLE DRIVE,,,F22,"$988,800 ",2019,"$3,560.74 ",8/31/20,7,60,North Surrey,5,2,"8,145.00","2,350","$998,800 ","$998,800 ",Asphalt,0,,Concrete Perimeter,0,SF,1,12,2,65,,House/Single Family,,,"Beautiful 5 bedroom, 2 bathroom home in Birdland! Situated on a 8,145 sqf lot, this Spacious home checks all the boxes, with a meticulously, park-like backyard, sprawling patio. Basement has 2 large bedrooms, huge rec room and suite potential. This home is move-in ready with new appliances, new paint throughout, and is ready for the growing family. Plus a detached 10 x 14 ft. workshop with 220V wiring. Great location,  close to schools, transit, Guildford Mall & easy access to Hwy 1.  Open House August 29 & 30 1-3Pm"
S,14105 115 AVENUE,,,F22,"$990,000 ",2019,"$3,381.81 ",9/21/20,6,40,North Surrey,7,5,"7,260.00","2,520","$798,888 ","$798,888 ",Asphalt,0,,Concrete Perimeter,0,RF,1,19,2,60,120,House/Single Family,,,"UPBOLIVAR HEIGHTS.This fully renovated 7 Bed and 5 Bath home sits on an approx. 7200 sq ft lot and comes with 3 full kitchens. Entertain on your massive sundeck with views of the Fraser River and mountains and let your kids enjoy your giant fully fenced backyard which also has a garage port and access to the back lane. Spacious living and dining area, forced air heat, ample parking space in the front & back with two (2+2) suites downstairs which share private laundry room that can be used as mortgage helpers rented for $2400. Every aspect of this home has been renovated and you will want to call this your home. Walking distance to James Ardiel elementary school with quick access to nearby high school and park/trails."
